datahora,Fechamento Atual
2008-01-15 13:45,18.93983333333333
2008-01-29 17:45,17.38719999999999
2008-02-14 15:30,16.99706666666667
2008-02-27 19:00,18.366299999999992
2008-03-12 11:45,18.737833333333338
2008-03-26 12:30,17.818533333333324
2008-04-08 11:15,17.827433333333342
2008-04-22 14:15,18.244433333333323
2008-05-06 18:30,19.961633333333346
2008-05-19 16:15,20.531233333333358
2008-06-02 18:15,20.83623333333331
2008-06-16 10:00,20.111899999999967
2008-06-26 18:15,19.15610000000001
2008-07-10 18:15,17.425833333333312
2008-07-23 18:00,17.97993333333334
2008-08-05 16:45,17.890733333333323
2008-08-18 17:45,17.680966666666666
2008-08-29 17:00,16.95370000000001
2008-09-11 17:45,16.786599999999993
2008-09-24 16:30,16.392900000000004
2008-10-07 17:45,16.116366666666682
2008-10-21 11:45,13.991166666666661
2008-11-03 16:30,11.691200000000004
2008-11-17 12:15,14.25146666666668
2008-12-01 16:45,13.596133333333325
2008-12-15 14:00,15.531433333333329
