datahora,Fechamento Atual
2008-01-04 14:30,18.866999999999997
2008-01-08 19:00,18.906499999999998
2008-01-11 14:45,19.059125
2008-01-15 19:15,18.768125
2008-01-18 14:45,17.601374999999994
2008-01-23 11:00,16.829500000000003
2008-01-28 15:45,17.292624999999997
2008-01-31 11:45,17.709249999999997
2008-02-06 19:00,16.853875000000006
2008-02-11 14:30,16.136874999999993
2008-02-13 19:00,17.400124999999996
2008-02-18 14:30,17.833124999999995
2008-02-20 19:00,18.165500000000016
2008-02-25 14:30,18.29112499999999
2008-02-27 19:00,19.12487500000001
2008-03-03 14:30,19.110250000000008
2008-03-05 19:15,18.843249999999998
2008-03-10 13:45,18.54487500000001
2008-03-12 16:45,18.419999999999998
2008-03-17 11:30,18.169750000000004
2008-03-19 14:45,17.710875000000005
2008-03-25 10:30,17.374625
2008-03-27 14:00,17.71325
2008-03-31 17:00,17.264875
2008-04-03 11:45,18.060124999999992
2008-04-07 14:45,18.15275
2008-04-09 18:15,18.307624999999984
2008-04-14 13:15,17.794875000000005
2008-04-16 16:45,17.763250000000003
2008-04-22 14:15,19.125500000000006
2008-04-25 11:15,19.059874999999998
2008-04-29 14:30,19.357374999999998
2008-05-05 11:30,20.42362500000001
2008-05-07 14:30,21.208000000000006
2008-05-09 17:45,20.542875000000002
2008-05-14 11:45,20.43275
2008-05-16 14:45,20.413749999999993
2008-05-20 18:15,20.79325
2008-05-26 14:45,20.217875
2008-05-28 18:15,20.676
2008-06-02 12:15,21.536
2008-06-04 15:45,20.864249999999995
2008-06-09 11:15,20.67987499999999
2008-06-11 14:15,19.64025000000001
2008-06-16 10:00,19.557999999999996
2008-06-18 13:15,20.026125000000004
2008-06-20 16:45,19.445249999999994
2008-06-25 11:15,18.600999999999996
2008-06-27 14:15,18.226749999999992
2008-07-01 17:45,17.738249999999994
2008-07-04 11:45,17.487375000000007
2008-07-08 15:00,17.031249999999993
2008-07-14 11:00,17.22512499999999
2008-07-16 14:15,17.011625
2008-07-18 18:15,18.457125
2008-07-23 12:30,18.66175
2008-07-25 15:45,18.23112500000001
2008-07-30 10:45,17.60425
2008-08-01 13:45,18.180624999999996
2008-08-05 16:45,17.769625
2008-08-08 11:15,18.292750000000005
2008-08-12 14:45,17.862125000000006
2008-08-15 10:15,17.357499999999995
2008-08-19 13:45,16.942
2008-08-21 17:00,16.977250000000005
2008-08-26 11:45,17.046249999999986
2008-08-28 15:00,16.831750000000003
2008-09-02 10:15,16.979625000000013
2008-09-04 13:15,17.012875
2008-09-08 18:15,16.770625000000003
2008-09-11 12:15,16.608000000000008
2008-09-15 15:15,16.618125000000003
2008-09-17 18:45,15.570625000000001
2008-09-22 13:00,16.71062499999999
2008-09-24 16:30,16.722999999999992
2008-09-29 11:30,16.761625000000002
2008-10-01 14:45,16.51275
2008-10-03 18:30,16.58062500000001
2008-10-08 14:15,14.162374999999994
2008-10-13 10:45,13.407999999999996
2008-10-15 13:45,15.328249999999993
2008-10-17 17:45,13.501750000000005
2008-10-22 13:45,13.244
2008-10-24 18:45,10.747125
2008-10-29 14:15,10.224
2008-11-03 11:30,12.587
2008-11-05 15:30,15.27800000000001
2008-11-10 11:30,13.815874999999997
2008-11-12 15:30,14.04425
2008-11-17 12:15,13.992625
2008-11-19 16:15,13.541499999999996
2008-11-25 13:45,12.36625
2008-11-27 17:45,14.239625000000004
2008-12-02 13:45,14.402874999999998
2008-12-04 17:45,14.790874999999996
2008-12-09 13:45,15.514000000000001
2008-12-12 12:00,16.304750000000002
2008-12-16 16:00,15.998625
2008-12-19 12:00,16.48525
2008-12-23 16:00,15.615499999999997
2008-12-30 13:30,14.373625
