datahora,Fechamento Atual
2008-01-04 17:00,18.832777777777775
2008-01-09 15:30,18.895888888888884
2008-01-14 14:15,19.152999999999988
2008-01-17 12:45,18.21244444444444
2008-01-22 11:30,17.101888888888883
2008-01-24 18:00,17.040444444444443
2008-01-30 17:15,17.728
2008-02-06 19:00,16.935444444444457
2008-02-11 17:00,16.18855555555555
2008-02-14 15:30,17.65855555555555
2008-02-19 14:00,17.912111111111102
2008-02-22 12:30,18.17366666666666
2008-02-27 11:00,18.58622222222223
2008-02-29 17:30,19.381555555555547
2008-03-05 16:00,18.76566666666666
2008-03-10 13:45,18.62255555555557
2008-03-13 10:45,18.376555555555555
2008-03-17 16:30,18.039444444444445
2008-03-20 13:45,17.61211111111112
2008-03-26 12:30,17.605666666666668
2008-03-28 18:30,17.40322222222222
2008-04-02 15:15,17.81422222222221
2008-04-07 12:15,18.089666666666655
2008-04-09 18:15,18.32477777777776
2008-04-14 15:45,17.755666666666677
2008-04-17 13:30,18.004888888888882
2008-04-23 13:45,19.223111111111116
2008-04-28 12:45,19.104555555555553
2008-05-02 11:15,19.656444444444436
2008-05-06 18:30,21.401777777777784
2008-05-09 14:45,20.602555555555565
2008-05-14 11:45,20.435999999999993
2008-05-16 17:45,20.42966666666666
2008-05-21 14:15,20.745222222222218
2008-05-27 13:45,20.143444444444437
2008-05-30 10:45,21.133555555555546
2008-06-03 16:45,21.35322222222222
2008-06-06 14:45,20.682999999999993
2008-06-11 11:45,19.888999999999996
2008-06-16 10:00,19.515555555555547
2008-06-18 15:45,19.994888888888894
2008-06-23 13:15,19.269444444444446
2008-06-26 10:15,18.60644444444445
2008-06-30 15:45,17.872777777777774
2008-07-03 12:45,17.642999999999994
2008-07-08 10:00,17.132222222222225
2008-07-11 16:45,17.151666666666667
2008-07-16 14:15,17.03422222222222
2008-07-21 12:00,18.500000000000004
2008-07-23 18:00,18.668222222222223
2008-07-28 14:45,17.922555555555544
2008-07-31 12:15,17.847444444444452
2008-08-04 18:15,17.89822222222222
2008-08-07 14:45,18.189333333333327
2008-08-12 12:15,17.95277777777778
2008-08-15 10:15,17.392000000000003
2008-08-19 16:15,16.91855555555556
2008-08-22 13:30,17.0738888888889
2008-08-27 10:45,16.83877777777777
2008-08-29 17:00,17.05111111111111
2008-09-03 14:15,16.951111111111114
2008-09-08 12:45,16.776222222222213
2008-09-10 18:45,16.721333333333344
2008-09-15 15:15,16.59033333333334
2008-09-18 12:15,15.570111111111114
2008-09-22 18:45,16.909222222222223
2008-09-25 15:45,16.684555555555548
2008-09-30 13:15,16.40044444444445
2008-10-03 10:30,16.946666666666665
2008-10-07 17:45,14.769555555555552
2008-10-10 15:15,13.66055555555555
2008-10-15 13:45,15.06588888888888
2008-10-20 12:15,13.443111111111115
2008-10-23 11:15,12.997444444444449
2008-10-27 17:45,10.16311111111111
2008-10-30 16:15,11.22788888888889
2008-11-04 16:00,14.266777777777778
2008-11-07 14:30,14.239111111111109
2008-11-12 13:00,14.125999999999996
2008-11-17 12:15,13.922888888888888
2008-11-21 11:30,13.410777777777776
2008-11-25 19:15,12.578333333333333
2008-11-28 17:15,14.602333333333334
2008-12-03 15:45,14.405111111111106
2008-12-08 14:15,14.997555555555557
2008-12-11 15:00,16.364333333333335
2008-12-16 13:30,16.00988888888889
2008-12-19 12:00,16.42611111111112
2008-12-26 11:15,15.509666666666666
