datahora,Fechamento Atual
2008-01-10 12:45,18.861500000000003
2008-01-18 14:45,18.419349999999998
2008-01-29 17:45,17.209700000000016
2008-02-11 14:30,16.71915
2008-02-19 16:30,17.74495
2008-02-27 19:00,18.580949999999984
2008-03-07 12:45,18.953500000000016
2008-03-17 11:30,18.28175000000001
2008-03-26 12:30,17.59930000000001
2008-04-03 11:45,17.650200000000016
2008-04-11 11:15,18.18025000000002
2008-04-22 14:15,18.277350000000006
2008-04-30 16:00,19.22460000000002
2008-05-09 17:45,21.012099999999997
2008-05-19 16:15,20.502600000000008
2008-05-28 18:15,20.51084999999999
2008-06-05 19:45,21.114900000000006
2008-06-16 10:00,19.796449999999997
2008-06-23 18:45,19.540650000000007
2008-07-01 17:45,18.074300000000008
2008-07-10 18:15,17.257950000000005
2008-07-18 18:15,17.627050000000008
2008-07-28 17:45,18.27990000000001
2008-08-05 16:45,17.899050000000003
2008-08-13 16:30,17.927249999999997
2008-08-21 17:00,17.045399999999983
2008-08-29 17:00,16.97935
2008-09-08 18:15,16.8771
2008-09-16 16:45,16.437200000000008
2008-09-24 16:30,16.454949999999993
2008-10-02 16:15,16.698750000000004
2008-10-13 10:45,14.271399999999995
2008-10-21 11:45,14.191149999999995
2008-10-29 14:15,11.026900000000001
2008-11-06 17:30,13.891549999999993
2008-11-17 12:15,13.995549999999996
2008-11-26 15:45,13.12599999999999
2008-12-04 17:45,14.610450000000004
2008-12-15 14:00,15.954900000000007
2008-12-23 16:00,16.012350000000016
