datahora,Fechamento Atual
2008/04/04 14:00,18.06
2008/04/04 14:15,18.03
2008/04/04 14:30,18.05
2008/04/04 14:45,18.06
2008/04/04 15:00,18.06
2008/04/04 15:15,18.06
2008/04/04 15:30,18.03
2008/04/04 15:45,18.01
2008/04/04 16:00,17.96
2008/04/04 16:15,17.89
2008/04/04 16:30,17.98
2008/04/04 16:45,18.03
2008/04/04 17:00,18.06
2008/04/04 17:45,18.05
2008/04/04 18:00,18.05
2008/04/04 18:15,18.05
2008/04/04 18:30,18.03
2008/04/04 18:45,17.97
2008/04/07 10:00,18.28
2008/04/07 10:15,18.26
2008/04/07 10:30,18.25
2008/04/07 10:45,18.19
2008/04/07 11:00,18.25
2008/04/07 11:15,18.25
2008/04/07 11:30,18.26
2008/04/07 11:45,18.32
2008/04/07 12:00,18.29
2008/04/07 12:15,18.4
2008/04/07 12:30,18.41
2008/04/07 12:45,18.41
2008/04/07 13:00,18.43
2008/04/07 13:15,18.4
2008/04/07 13:30,18.51
2008/04/07 13:45,18.53
2008/04/07 14:00,18.5
2008/04/07 14:15,18.48
2008/04/07 14:30,18.47
2008/04/07 14:45,18.48
2008/04/07 15:00,18.45
2008/04/07 15:15,18.41
2008/04/07 15:30,18.37
2008/04/07 15:45,18.4
2008/04/07 16:00,18.4
2008/04/07 16:15,18.41
2008/04/07 16:30,18.44
2008/04/07 16:45,18.26
2008/04/07 17:00,18.26
2008/04/07 17:45,18.21
2008/04/07 18:00,18.2
2008/04/07 18:15,18.19
2008/04/07 18:30,18.23
2008/04/07 18:45,18.26
2008/04/08 10:00,18.14
2008/04/08 10:15,18.17
2008/04/08 10:30,18.17
2008/04/08 10:45,18.3
2008/04/08 11:00,18.32
2008/04/08 11:15,18.38
2008/04/08 11:30,18.48
2008/04/08 11:45,18.51
2008/04/08 12:00,18.5
2008/04/08 12:15,18.53
2008/04/08 12:30,18.47
2008/04/08 12:45,18.52
2008/04/08 13:00,18.5
2008/04/08 13:15,18.55
2008/04/08 13:30,18.55
2008/04/08 13:45,18.56
2008/04/08 14:00,18.57
2008/04/08 14:15,18.56
2008/04/08 14:30,18.56
2008/04/08 14:45,18.55
2008/04/08 15:00,18.53
2008/04/08 15:15,18.5
2008/04/08 15:30,18.55
2008/04/08 15:45,18.61
2008/04/08 16:00,18.56
2008/04/08 16:15,18.56
2008/04/08 16:30,18.58
2008/04/08 16:45,18.48
2008/04/08 17:00,18.53
2008/04/08 17:45,18.53
2008/04/08 18:00,18.5
2008/04/08 18:15,18.5
2008/04/08 18:30,18.5
2008/04/08 18:45,18.5
2008/04/09 10:00,18.49
2008/04/09 10:15,18.47
2008/04/09 10:30,18.41
2008/04/09 10:45,18.37
2008/04/09 11:00,18.25
2008/04/09 11:15,18.25
2008/04/09 11:30,18.25
2008/04/09 11:45,18.23
2008/04/09 12:00,18.17
2008/04/09 12:15,18.06
2008/04/09 12:30,18.06
2008/04/09 12:45,18,18
2008/04/09 13:00,18,18
2008/04/09 13:15,18.03
2008/04/09 13:30,17.96
2008/04/09 13:45,17.86
2008/04/09 14:00,18.05
2008/04/09 14:15,18.05
2008/04/09 14:30,18.05
2008/04/09 14:45,18.09
2008/04/09 15:00,18.1
2008/04/09 15:15,18.09
2008/04/09 15:30,18.04
2008/04/09 15:45,17.95
2008/04/09 16:00,17.89
2008/04/09 16:15,18.08
2008/04/09 16:30,18.09
2008/04/09 16:45,18.13
2008/04/09 17:00,18.09
2008/04/09 17:45,18.08
2008/04/09 18:00,18.08
2008/04/09 18:15,18.08
2008/04/09 18:30,18.08
2008/04/09 18:45,18.09
2008/04/10 10:00,18.09
2008/04/10 10:15,18.09
2008/04/10 10:30,17.86
2008/04/10 10:45,17.86
2008/04/10 11:00,17.86
2008/04/10 11:15,17.91
2008/04/10 11:30,17.86
2008/04/10 11:45,17.96
2008/04/10 12:00,18.05
2008/04/10 12:15,18.06
2008/04/10 12:30,18.09
2008/04/10 12:45,18.1
2008/04/10 13:00,18.08
2008/04/10 13:15,18.06
2008/04/10 13:30,18.14
2008/04/10 13:45,18.09
2008/04/10 14:00,18.07
2008/04/10 14:15,18.05
2008/04/10 14:30,18.03
2008/04/10 14:45,18.01
2008/04/10 15:00,17.98
2008/04/10 15:15,17.91
2008/04/10 15:30,17.97
2008/04/10 15:45,18.06
2008/04/10 16:00,18.07
2008/04/10 16:15,18.03
2008/04/10 16:30,17.98
2008/04/10 16:45,18.03
2008/04/10 17:00,18.02
2008/04/10 17:45,18.06
2008/04/10 18:00,18.06
2008/04/10 18:15,18.06
2008/04/11 10:00,17.88
2008/04/11 10:15,17.86
2008/04/11 10:30,17.78
2008/04/11 10:45,17.73
2008/04/11 11:00,17.63
2008/04/11 11:15,17.62
2008/04/11 11:30,17.73
2008/04/11 11:45,17.73
2008/04/11 12:00,17.69
2008/04/11 12:15,17.62
2008/04/11 12:30,17.66
2008/04/11 12:45,17.69
2008/04/11 13:00,17.66
2008/04/11 13:15,17.62
2008/04/11 13:30,17.62
2008/04/11 13:45,17.68
2008/04/11 14:00,17.66
2008/04/11 14:15,17.62
2008/04/11 14:30,17.64
2008/04/11 14:45,17.64
2008/04/11 15:00,17.62
2008/04/11 15:15,17.62
2008/04/11 15:30,17.62
2008/04/11 15:45,17.66
2008/04/11 16:00,17.62
2008/04/11 16:15,17.72
2008/04/11 16:30,17.64
2008/04/11 16:45,17.66
2008/04/11 17:00,17.76
2008/04/11 18:00,17.76
2008/04/11 18:30,17.76
2008/04/11 18:45,17.76
2008/04/14 10:00,17.63
2008/04/14 10:15,17.66
2008/04/14 10:30,17.46
2008/04/14 10:45,17.49
2008/04/14 11:00,17.51
2008/04/14 11:15,17.49
2008/04/14 11:30,17.56
2008/04/14 11:45,17.46
2008/04/14 12:00,17.45
2008/04/14 12:15,17.4
2008/04/14 12:30,17.44
2008/04/14 12:45,17.49
2008/04/14 13:00,17.39
2008/04/14 13:15,17.48
2008/04/14 13:30,17.44
2008/04/14 13:45,17.51
2008/04/14 14:00,17.46
2008/04/14 14:15,17.4
2008/04/14 14:30,17.4
2008/04/14 14:45,17.4
2008/04/14 15:00,17.44
2008/04/14 15:15,17.45
2008/04/14 15:30,17.46
2008/04/14 15:45,17.46
2008/04/14 16:00,17.41
2008/04/14 16:15,17.44
2008/04/14 16:30,17.51
2008/04/14 16:45,17.53
2008/04/14 17:00,17.46
2008/04/14 17:45,17.47
2008/04/14 18:00,17.46
2008/04/14 18:15,17.48
2008/04/14 18:30,17.46
2008/04/14 18:45,17.51
2008/04/15 10:00,17.62
2008/04/15 10:15,17.63
2008/04/15 10:30,17.65
2008/04/15 10:45,17.54
2008/04/15 11:00,17.54
2008/04/15 11:15,17.52
2008/04/15 11:30,17.56
2008/04/15 11:45,17.62
2008/04/15 12:00,17.58
2008/04/15 12:15,17.58
2008/04/15 12:30,17.56
2008/04/15 12:45,17.58
2008/04/15 13:00,17.57
2008/04/15 13:15,17.57
2008/04/15 13:30,17.57
2008/04/15 13:45,17.54
2008/04/15 14:00,17.54
2008/04/15 14:15,17.57
2008/04/15 14:30,17.56
2008/04/15 14:45,17.61
2008/04/15 15:00,17.62
2008/04/15 15:15,17.6
2008/04/15 15:30,17.54
2008/04/15 15:45,17.54
2008/04/15 16:00,17.54
2008/04/15 16:15,17.57
2008/04/15 16:30,17.56
2008/04/15 16:45,17.48
2008/04/15 17:00,17.54
2008/04/15 17:45,17.54
2008/04/15 18:30,17.56
2008/04/15 18:45,17.57
2008/04/16 10:00,17.86
2008/04/16 10:15,17.86
2008/04/16 10:30,17.82
2008/04/16 10:45,17.92
2008/04/16 11:00,17.92
2008/04/16 11:15,18.05
2008/04/16 11:30,18.05
2008/04/16 11:45,18.16
2008/04/16 12:00,18.14
2008/04/16 12:15,18.16
2008/04/16 12:30,18.16
2008/04/16 12:45,18.23
2008/04/16 13:00,18.25
2008/04/16 13:15,18.26
2008/04/16 13:30,18.24
2008/04/16 13:45,18.25
2008/04/16 14:00,18.25
2008/04/16 14:15,18.29
2008/04/16 14:30,18.26
2008/04/16 14:45,18.28
2008/04/16 15:00,18.32
2008/04/16 15:15,18.34
2008/04/16 15:30,18.36
2008/04/16 15:45,18.4
2008/04/16 16:00,18.5
2008/04/16 16:15,18.5
2008/04/16 16:30,18.41
2008/04/16 16:45,18.5
2008/04/16 17:00,18.4
2008/04/16 17:45,18.4
2008/04/16 18:15,18.48
2008/04/16 18:30,18.47
2008/04/16 18:45,18.48
2008/04/17 10:00,18.26
2008/04/17 10:15,18.55
2008/04/17 10:30,18.66
2008/04/17 10:45,18.79
2008/04/17 11:00,18.81
2008/04/17 11:15,18.96
2008/04/17 11:30,18.88
2008/04/17 11:45,18.82
2008/04/17 12:00,18.82
2008/04/17 12:15,18.83
2008/04/17 12:30,18.78
2008/04/17 12:45,18.79
2008/04/17 13:00,18.86
2008/04/17 13:15,18.86
2008/04/17 13:30,18.9
2008/04/17 13:45,18.96
2008/04/17 14:00,18.98
2008/04/17 14:15,19.02
2008/04/17 14:30,19.03
2008/04/17 14:45,18.99
2008/04/17 15:00,18.96
2008/04/17 15:15,18.97
2008/04/17 15:30,19.07
2008/04/17 15:45,19.03
2008/04/17 16:00,19.03
2008/04/17 16:15,19.1
2008/04/17 16:30,19.09
2008/04/17 16:45,19.03
2008/04/17 17:00,19.03
2008/04/17 17:45,19.03
2008/04/17 18:00,19.04
2008/04/17 18:15,19.07
2008/04/17 18:30,19.07
2008/04/17 18:45,19.03
2008/04/18 10:00,19.21
2008/04/18 10:15,19.19
2008/04/18 10:30,19.38
2008/04/18 10:45,19.35
2008/04/18 11:00,19.43
2008/04/18 11:15,19.45
2008/04/18 11:30,19.47
2008/04/18 11:45,19.48
2008/04/18 12:00,19.59
2008/04/18 12:15,19.53
2008/04/18 12:30,19.53
2008/04/18 12:45,19.55
2008/04/18 13:00,19.53
2008/04/18 13:15,19.56
2008/04/18 13:30,19.63
2008/04/18 13:45,19.52
2008/04/18 14:00,19.45
2008/04/18 14:15,19.51
2008/04/18 14:30,19.47
2008/04/18 14:45,19.47
2008/04/18 15:00,19.41
2008/04/18 15:15,19.46
2008/04/18 15:30,19.47
2008/04/18 15:45,19.4
2008/04/18 16:00,19.46
2008/04/18 16:15,19.4
2008/04/18 16:30,19.37
2008/04/18 16:45,19.2
2008/04/18 17:00,19.37
2008/04/22 10:00,19.47
2008/04/22 10:15,19.19
2008/04/22 10:30,19.26
2008/04/22 10:45,19.23
2008/04/22 11:00,19.31
2008/04/22 11:15,19.3
2008/04/22 11:30,19.28
2008/04/22 13:15,19.21
2008/04/22 13:30,19.1
2008/04/22 13:45,19.16
2008/04/22 14:00,19.19
2008/04/22 14:15,19.17
2008/04/22 14:30,19.23
2008/04/22 14:45,19.2
2008/04/22 15:00,19.17
2008/04/22 15:15,19.19
2008/04/22 15:30,19.2
2008/04/22 15:45,19.19
2008/04/22 16:00,19.19
2008/04/22 16:15,19.19
2008/04/22 16:30,19.21
2008/04/22 16:45,19.18
2008/04/22 17:00,19.17
2008/04/22 17:45,19.17
2008/04/22 18:00,19.25
2008/04/22 18:15,19.25
2008/04/23 10:00,19.26
2008/04/23 10:15,19.1
2008/04/23 10:30,19.07
2008/04/23 10:45,19.03
2008/04/23 11:00,18.82
2008/04/23 11:15,19.03
2008/04/23 11:30,18.96
2008/04/23 11:45,19.06
2008/04/23 12:00,19.12
2008/04/23 12:15,19.16
2008/04/23 12:30,19.11
2008/04/23 12:45,19.17
2008/04/23 13:00,19.16
2008/04/23 13:15,19.07
2008/04/23 13:30,18.97
2008/04/23 13:45,18.96
2008/04/23 14:00,19.03
2008/04/23 14:15,19.06
2008/04/23 14:30,18.96
2008/04/23 14:45,19.03
2008/04/23 15:00,19.03
2008/04/23 15:15,18.89
2008/04/23 15:30,18.95
2008/04/23 15:45,18.89
2008/04/23 16:00,18.95
2008/04/23 16:15,18.88
2008/04/23 16:30,18.89
2008/04/23 16:45,18.88
2008/04/23 17:00,18.88
2008/04/23 17:45,18.88
2008/04/23 18:00,18.96
2008/04/23 18:30,18.88
2008/04/23 18:45,18.96
2008/04/24 10:00,18.9
2008/04/24 10:15,19.21
2008/04/24 10:30,19.17
2008/04/24 12:15,18.96
2008/04/24 12:30,18.98
2008/04/24 12:45,19,18
2008/04/24 13:00,18.98
2008/04/24 13:15,18.97
2008/04/24 13:30,19.08
2008/04/24 13:45,19.05
2008/04/24 14:00,19.03
2008/04/24 14:15,19,19
2008/04/24 14:30,18.96
2008/04/24 14:45,18.99
2008/04/24 15:00,19.03
2008/04/24 15:15,19.03
2008/04/24 15:30,19,19
2008/04/24 15:45,19.05
2008/04/24 16:00,19.1
2008/04/24 16:15,19.05
2008/04/24 16:30,19.03
2008/04/24 16:45,19.03
2008/04/24 17:00,18.9
2008/04/24 17:45,19.08
2008/04/24 18:00,19.03
2008/04/24 18:30,19.08
2008/04/24 18:45,18.96
2008/04/25 10:00,19.32
2008/04/25 10:15,19.26
2008/04/25 10:30,19.3
2008/04/25 10:45,19.16
2008/04/25 11:00,19.13
2008/04/25 11:15,19.13
2008/04/25 11:30,19.03
2008/04/25 11:45,19.05
2008/04/25 12:00,18.97
2008/04/25 12:15,18.99
2008/04/25 12:30,19.03
2008/04/25 12:45,19.03
2008/04/25 13:00,18.97
2008/04/25 13:15,18.97
2008/04/25 13:30,19.03
2008/04/25 13:45,19.03
2008/04/25 14:00,19.03
2008/04/25 14:15,19.03
2008/04/25 14:30,19.03
2008/04/25 14:45,19.08
2008/04/25 15:00,19.16
2008/04/25 15:15,19.17
2008/04/25 15:30,19.08
2008/04/25 15:45,19.09
2008/04/25 16:00,19.19
2008/04/25 16:15,19.19
2008/04/25 16:30,19.25
2008/04/25 16:45,19.16
2008/04/25 17:00,19.21
2008/04/25 17:45,19.19
2008/04/25 18:00,19.2
2008/04/25 18:15,19.19
2008/04/25 18:30,19.2
2008/04/25 18:45,19.21
2008/04/28 10:00,19.38
2008/04/28 10:15,19.39
2008/04/28 10:30,19.35
2008/04/28 10:45,19.37
2008/04/28 11:00,19.46
2008/04/28 11:15,19.53
2008/04/28 11:30,19.5
2008/04/28 11:45,19.54
2008/04/28 12:00,19.55
2008/04/28 12:15,19.51
2008/04/28 12:30,19.56
2008/04/28 12:45,19.56
2008/04/28 13:00,19.69
2008/04/28 13:15,19.72
2008/04/28 13:30,19.7
2008/04/28 13:45,19.71
2008/04/28 14:00,19.74
2008/04/28 14:15,19.7
2008/04/28 14:30,19.74
2008/04/28 14:45,19.76
2008/04/28 15:00,19.8
2008/04/28 15:15,19.78
2008/04/28 15:30,19.77
2008/04/28 15:45,19.77
2008/04/28 16:00,19.81
2008/04/28 16:15,19.71
2008/04/28 16:30,19.74
2008/04/28 16:45,19.65
2008/04/28 17:00,19.53
2008/04/28 17:45,19.52
2008/04/28 18:00,19.56
2008/04/28 18:30,19.59
2008/04/28 18:45,19.55
2008/04/29 10:00,19.43
2008/04/29 10:15,19.56
2008/04/29 10:30,19.56
2008/04/29 10:45,19.4
2008/04/29 11:00,19.36
2008/04/29 11:15,19.34
2008/04/29 11:30,19.35
2008/04/29 11:45,19.26
2008/04/29 12:00,19.34
2008/04/29 12:15,19.26
2008/04/29 12:30,19.28
2008/04/29 12:45,19.12
2008/04/29 13:00,19.16
2008/04/29 13:15,19.19
2008/04/29 13:30,19.26
2008/04/29 13:45,19.16
2008/04/29 14:00,19.17
2008/04/29 14:15,19.18
2008/04/29 14:30,19.21
2008/04/29 14:45,19.25
2008/04/29 15:00,19.21
2008/04/29 15:15,19.19
2008/04/29 15:30,19.21
2008/04/29 15:45,19.26
2008/04/29 16:00,19.13
2008/04/29 16:15,19.02
2008/04/29 16:30,19.12
2008/04/29 16:45,19.06
2008/04/29 17:00,19.16
2008/04/29 17:45,19.16
2008/04/29 18:00,19.03
2008/04/29 18:15,19.03
2008/04/29 18:30,19.03
2008/04/29 18:45,19.03
2008/04/30 10:00,19.26
2008/04/30 10:15,19.45
2008/04/30 10:30,19.3
2008/04/30 10:45,19.32
2008/04/30 11:00,19.26
2008/04/30 11:15,19.26
2008/04/30 11:30,19.19
2008/04/30 11:45,19.26
2008/04/30 12:00,19.39
2008/04/30 12:15,19.35
2008/04/30 12:30,19.37
2008/04/30 12:45,19.36
2008/04/30 13:00,19.33
2008/04/30 13:15,19.31
2008/04/30 13:30,19.28
2008/04/30 13:45,19.27
2008/04/30 14:00,19.3
2008/04/30 14:15,19.28
2008/04/30 14:30,19.3
2008/04/30 14:45,19.3
2008/04/30 15:00,19.26
2008/04/30 15:15,19.34
2008/04/30 15:30,19.51
2008/04/30 15:45,19.94
2008/04/30 16:00,20.46
2008/04/30 16:15,20.7
2008/04/30 16:30,20.84
2008/04/30 16:45,21.13
2008/04/30 17:00,20.8
2008/05/02 10:00,22.12
2008/05/02 10:15,22.73
2008/05/02 10:30,22.31
2008/05/02 10:45,22.41
2008/05/02 11:00,22.23
2008/05/02 11:15,22.14
2008/05/02 11:30,21.85
2008/05/02 11:45,21.63
2008/05/02 12:00,21.67
2008/05/02 12:15,21.66
2008/05/02 12:30,21.64
2008/05/02 12:45,21.46
2008/05/02 13:00,21.46
2008/05/02 13:15,21.4
2008/05/02 13:30,21.33
2008/05/02 13:45,21.16
2008/05/02 14:00,21.28
2008/05/02 14:15,21.39
2008/05/02 14:30,21.39
2008/05/02 14:45,21.48
2008/05/02 15:00,21.36
2008/05/02 15:15,21.29
2008/05/02 15:30,21.36
2008/05/02 15:45,21.4
2008/05/02 16:00,21.39
2008/05/02 16:15,21.39
2008/05/02 16:30,21.48
2008/05/02 16:45,21.62
2008/05/02 17:00,21.54
2008/05/05 10:00,21.48
2008/05/05 10:15,21.54
2008/05/05 10:30,21.54
2008/05/05 10:45,21.76
2008/05/05 11:00,21.66
2008/05/05 11:15,21.66
2008/05/05 11:30,21.67
2008/05/05 11:45,21.65
2008/05/05 12:00,21.67
2008/05/05 12:15,21.64
2008/05/05 12:30,21.71
2008/05/05 12:45,21.66
2008/05/05 13:00,21.66
2008/05/05 13:15,21.64
2008/05/05 13:30,21.7
2008/05/05 13:45,21.66
2008/05/05 14:00,21.7
2008/05/05 14:15,21.71
2008/05/05 14:30,21.78
2008/05/05 14:45,21.74
2008/05/05 15:00,21.78
2008/05/05 15:15,21.77
2008/05/05 15:30,21.75
2008/05/05 15:45,21.76
2008/05/05 16:00,21.78
2008/05/05 16:15,21.8
2008/05/05 16:30,21.71
2008/05/05 16:45,21.71
2008/05/05 17:00,21.82
2008/05/05 17:45,21.87
2008/05/05 18:00,21.86
2008/05/05 18:15,21.86
2008/05/05 18:30,21.81
2008/05/05 18:45,21.91
2008/05/06 10:00,21.58
2008/05/06 10:15,21.46
2008/05/06 10:30,21.46
2008/05/06 10:45,21.1
2008/05/06 11:00,21.02
2008/05/06 11:15,21.07
2008/05/06 11:30,21.05
2008/05/06 11:45,21.15
2008/05/06 12:00,21.06
2008/05/06 12:15,21.04
2008/05/06 12:30,20.95
2008/05/06 12:45,21.06
2008/05/06 13:00,21.18
2008/05/06 13:15,21.14
2008/05/06 13:30,21.14
2008/05/06 13:45,21.05
2008/05/06 14:00,20.96
2008/05/06 14:15,20.95
2008/05/06 14:30,20.98
2008/05/06 14:45,20.96
2008/05/06 15:00,20.91
2008/05/06 15:15,20.89
2008/05/06 15:30,20.88
2008/05/06 15:45,20.91
2008/05/06 16:00,20.81
2008/05/06 16:15,20.88
2008/05/06 16:30,20.88
2008/05/06 16:45,20.89
2008/05/06 17:00,20.88
2008/05/06 17:45,20.95
2008/05/06 18:00,20.95
2008/05/06 18:15,20.96
2008/05/06 18:30,20.96
2008/05/06 18:45,20.96
2008/05/07 10:00,21.06
2008/05/07 10:15,21.09
2008/05/07 10:30,20.98
2008/05/07 10:45,20.92
2008/05/07 11:00,20.87
2008/05/07 11:15,20.87
2008/05/07 11:30,20.79
2008/05/07 11:45,20.81
2008/05/07 12:00,20.76
2008/05/07 12:15,20.76
2008/05/07 12:30,20.68
2008/05/07 12:45,20.65
2008/05/07 13:00,20.64
2008/05/07 13:15,20.64
2008/05/07 13:30,20.58
2008/05/07 13:45,20.59
2008/05/07 14:00,20.53
2008/05/07 14:15,20.59
2008/05/07 14:30,20.65
2008/05/07 14:45,20.71
2008/05/07 15:00,20.69
2008/05/07 15:15,20.53
2008/05/07 15:30,20.53
2008/05/07 15:45,20.41
2008/05/07 16:00,20.43
2008/05/07 16:15,20.28
2008/05/07 16:30,20.43
2008/05/07 16:45,20.4
2008/05/07 17:00,20.45
2008/05/07 17:45,20.41
2008/05/07 18:00,20.45
2008/05/07 18:15,20.4
2008/05/07 18:30,20.45
2008/05/07 18:45,20.43
2008/05/07 19:00,20.4
2008/05/08 10:00,20.49
2008/05/08 10:15,20.58
2008/05/08 10:30,20.71
2008/05/08 10:45,20.88
2008/05/08 11:00,20.98
2008/05/08 11:15,20.99
2008/05/08 11:30,20.88
2008/05/08 11:45,20.76
2008/05/08 12:00,20.88
2008/05/08 12:15,20.89
2008/05/08 12:30,20.89
2008/05/08 12:45,20.87
2008/05/08 13:00,20.83
2008/05/08 13:15,20.72
2008/05/08 13:30,20.64
2008/05/08 13:45,20.68
2008/05/08 14:00,20.69
2008/05/08 14:15,20.72
2008/05/08 14:30,20.64
2008/05/08 14:45,20.65
2008/05/08 15:00,20.59
2008/05/08 15:15,20.53
2008/05/08 15:30,20.48
2008/05/08 15:45,20.45
2008/05/08 16:00,20.51
2008/05/08 16:15,20.51
2008/05/08 16:30,20.56
2008/05/08 16:45,20.58
2008/05/08 17:00,20.72
2008/05/08 17:45,20.62
2008/05/08 18:00,20.68
2008/05/08 18:15,20.68
2008/05/08 18:30,20.65
2008/05/08 18:45,20.64
2008/05/09 10:00,20.53
2008/05/09 10:15,20.48
2008/05/09 10:30,20.38
2008/05/09 10:45,20.28
2008/05/09 11:00,20.26
2008/05/09 11:15,20.32
2008/05/09 11:30,20.47
2008/05/09 11:45,20.55
2008/05/09 12:00,20.4
2008/05/09 12:15,20.42
2008/05/09 12:30,20.38
2008/05/09 12:45,20.44
2008/05/09 13:00,20.43
2008/05/09 13:15,20.39
2008/05/09 13:30,20.43
2008/05/09 13:45,20.41
2008/05/09 14:00,20.36
2008/05/09 14:15,20.35
2008/05/09 14:30,20.26
2008/05/09 14:45,20.3
2008/05/09 15:00,20.29
2008/05/09 15:15,20.33
2008/05/09 15:30,20.38
2008/05/09 15:45,20.4
2008/05/09 16:00,20.44
2008/05/09 16:15,20.58
2008/05/09 16:30,20.56
2008/05/09 16:45,20.49
2008/05/09 17:00,20.58
2008/05/09 17:45,20.57
2008/05/09 18:00,20.53
2008/05/09 18:15,20.56
2008/05/09 18:30,20.53
2008/05/09 18:45,20.53
2008/05/12 10:00,20.76
2008/05/12 10:15,20.61
2008/05/12 10:30,20.51
2008/05/12 10:45,20.32
2008/05/12 11:00,20.26
2008/05/12 11:15,20.29
2008/05/12 11:30,20.28
2008/05/12 11:45,20.35
2008/05/12 12:00,20.37
2008/05/12 12:15,20.33
2008/05/12 12:30,20.46
2008/05/12 12:45,20.48
2008/05/12 13:00,20.44
2008/05/12 13:15,20.5
2008/05/12 13:30,20.53
2008/05/12 13:45,20.59
2008/05/12 14:00,20.55
2008/05/12 14:15,20.64
2008/05/12 14:30,20.65
2008/05/12 14:45,20.74
2008/05/12 15:00,20.72
2008/05/12 15:15,20.78
2008/05/12 15:30,20.76
2008/05/12 15:45,20.79
2008/05/12 16:00,20.68
2008/05/12 16:15,20.65
2008/05/12 16:30,20.65
2008/05/12 16:45,20.63
2008/05/12 17:00,20.71
2008/05/12 17:45,20.68
2008/05/12 18:00,20.72
2008/05/12 18:15,20.72
2008/05/12 18:30,20.72
2008/05/12 18:45,20.79
2008/05/13 10:00,20.78
2008/05/13 10:15,20.71
2008/05/13 10:30,20.46
2008/05/13 10:45,20.29
2008/05/13 11:00,20.36
2008/05/13 11:15,20.34
2008/05/13 11:30,20.32
2008/05/13 11:45,20.26
2008/05/13 12:00,20.35
2008/05/13 12:15,20.28
2008/05/13 12:30,20.35
2008/05/13 12:45,20.38
2008/05/13 13:00,20.38
2008/05/13 13:15,20.35
2008/05/13 13:30,20.36
2008/05/13 13:45,20.35
2008/05/13 14:00,20.3
2008/05/13 14:15,20.3
2008/05/13 14:30,20.32
2008/05/13 14:45,20.33
2008/05/13 15:00,20.32
2008/05/13 15:15,20.22
2008/05/13 15:30,20.18
2008/05/13 15:45,20.22
2008/05/13 16:00,20.2
2008/05/13 16:15,20.18
2008/05/13 16:30,20.26
2008/05/13 16:45,20.32
2008/05/13 17:00,20.28
2008/05/13 17:45,20.28
2008/05/13 18:00,20.24
2008/05/13 18:15,20.22
2008/05/13 18:30,20.26
2008/05/13 18:45,20.26
2008/05/14 10:00,20.17
2008/05/14 10:15,20.17
2008/05/14 10:30,20.27
2008/05/14 10:45,20.27
2008/05/14 11:00,20.28
2008/05/14 11:15,20.18
2008/05/14 11:30,20.26
2008/05/14 11:45,20.2
2008/05/14 12:00,20.2
2008/05/14 12:15,20.24
2008/05/14 12:30,20.2
2008/05/14 12:45,20.18
2008/05/14 13:00,20.17
2008/05/14 13:15,20.18
2008/05/14 13:30,20.18
2008/05/14 13:45,20.19
2008/05/14 14:00,20.24
2008/05/14 14:15,20.21
2008/05/14 14:30,20.22
2008/05/14 14:45,20.27
2008/05/14 15:00,20.26
2008/05/14 15:15,20.26
2008/05/14 15:30,20.26
2008/05/14 15:45,20.26
2008/05/14 16:00,20.18
2008/05/14 16:15,20.17
2008/05/14 16:30,20.17
2008/05/14 16:45,20.15
2008/05/14 17:00,20.13
2008/05/14 17:45,20.13
2008/05/14 18:00,20.1
2008/05/14 18:15,20.1
2008/05/14 18:30,20.09
2008/05/14 18:45,20.09
2008/05/15 10:00,20.22
2008/05/15 10:15,20.18
2008/05/15 10:30,20.17
2008/05/15 10:45,20.17
2008/05/15 11:00,20.16
2008/05/15 11:15,20.13
2008/05/15 11:30,20.14
2008/05/15 11:45,20.16
2008/05/15 12:00,20.18
2008/05/15 12:15,20.22
2008/05/15 12:30,20.27
2008/05/15 12:45,20.28
2008/05/15 13:00,20.41
2008/05/15 13:15,20.45
2008/05/15 13:30,20.53
2008/05/15 13:45,20.53
2008/05/15 14:00,20.51
2008/05/15 14:15,20.47
2008/05/15 14:30,20.52
2008/05/15 14:45,20.5
2008/05/15 15:00,20.53
2008/05/15 15:15,20.53
2008/05/15 15:30,20.53
2008/05/15 15:45,20.45
2008/05/15 16:00,20.47
2008/05/15 16:15,20.48
2008/05/15 16:30,20.48
2008/05/15 16:45,20.56
2008/05/15 17:00,20.59
2008/05/15 17:45,20.61
2008/05/15 18:00,20.61
2008/05/15 18:15,20.64
2008/05/15 18:30,20.64
2008/05/15 18:45,20.64
2008/05/16 10:00,20.8
2008/05/16 10:15,20.86
2008/05/16 10:30,20.79
2008/05/16 10:45,20.79
2008/05/16 11:00,20.81
2008/05/16 11:15,20.78
2008/05/16 11:30,20.79
2008/05/16 11:45,20.76
2008/05/16 12:00,20.74
2008/05/16 12:15,20.74
2008/05/16 12:30,20.76
2008/05/16 12:45,20.72
2008/05/16 13:00,20.72
2008/05/16 13:15,20.77
2008/05/16 13:30,20.7
2008/05/16 13:45,20.66
2008/05/16 14:00,20.62
2008/05/16 14:15,20.61
2008/05/16 14:30,20.41
2008/05/16 14:45,20.48
2008/05/16 15:00,20.46
2008/05/16 15:15,20.44
2008/05/16 15:30,20.51
2008/05/16 15:45,20.65
2008/05/16 16:00,20.61
2008/05/16 16:15,20.55
2008/05/16 16:30,20.58
2008/05/16 16:45,20.59
2008/05/16 17:00,20.59
2008/05/16 17:45,20.59
2008/05/16 18:00,20.58
2008/05/16 18:15,20.56
2008/05/16 18:30,20.56
2008/05/16 18:45,20.57
