datahora,Fechamento Atual
2008-01-04 12:00,18.92671428571428
2008-01-08 13:30,18.816142857142854
2008-01-10 15:15,18.909000000000002
2008-01-14 16:45,19.177857142857135
2008-01-16 18:45,18.167428571428562
2008-01-21 12:00,17.387285714285714
2008-01-23 13:30,16.707571428571427
2008-01-28 15:45,17.42142857142857
2008-01-30 17:15,17.726571428571425
2008-02-06 13:30,17.168000000000006
2008-02-08 15:00,16.088
2008-02-12 16:30,16.667285714285708
2008-02-14 18:00,17.899571428571427
2008-02-19 11:30,17.89799999999999
2008-02-21 13:00,18.134428571428565
2008-02-25 14:30,18.292285714285715
2008-02-27 16:00,19.04800000000001
2008-02-29 17:30,19.308
2008-03-05 11:00,18.705285714285708
2008-03-07 12:45,18.948571428571434
2008-03-11 12:45,18.198714285714285
2008-03-13 13:15,18.425142857142855
2008-03-17 14:00,18.119999999999994
2008-03-19 14:45,17.73071428571429
2008-03-24 16:30,17.38342857142857
2008-03-26 18:00,17.680714285714284
2008-03-28 18:30,17.354142857142858
2008-04-02 10:15,17.669857142857133
2008-04-04 10:45,18.15871428571429
2008-04-08 11:15,18.19914285714286
2008-04-10 11:45,18.261428571428556
2008-04-14 13:15,17.770428571428575
2008-04-16 14:15,17.67414285714286
2008-04-18 15:00,18.970142857142857
2008-04-24 10:30,19.130285714285733
2008-04-28 12:45,19.144714285714283
2008-04-30 13:30,19.38157142857142
2008-05-05 16:30,21.308285714285727
2008-05-07 17:00,20.960428571428583
2008-05-09 17:45,20.551
2008-05-13 18:15,20.461428571428566
2008-05-15 18:45,20.301571428571425
2008-05-20 10:15,20.812571428571427
2008-05-23 12:00,20.486857142857154
2008-05-27 13:45,20.127142857142857
2008-05-29 14:15,21.07414285714285
2008-06-02 14:45,21.58571428571428
2008-06-04 15:45,20.789285714285707
2008-06-06 17:45,20.703857142857128
2008-06-10 18:15,19.882999999999992
2008-06-13 10:45,19.386999999999997
2008-06-17 11:30,19.783000000000005
2008-06-19 12:15,19.987714285714294
2008-06-23 13:15,19.170285714285715
2008-06-25 13:45,18.566999999999997
2008-06-27 14:15,18.14928571428571
2008-07-01 14:45,17.762285714285717
2008-07-03 15:15,17.598571428571425
2008-07-07 16:00,17.09700000000001
2008-07-10 18:15,17.122857142857143
2008-07-15 10:00,17.157142857142862
2008-07-17 10:45,17.277571428571438
2008-07-21 12:00,18.620142857142863
2008-07-23 12:30,18.63585714285714
2008-07-25 13:15,18.32028571428572
2008-07-29 13:45,17.563857142857145
2008-07-31 14:45,18.058571428571426
2008-08-04 15:15,17.930571428571426
2008-08-06 15:45,18.01471428571428
2008-08-08 16:15,18.254142857142853
2008-08-12 17:45,17.70985714285714
2008-08-15 10:15,17.345714285714283
2008-08-19 11:15,16.98957142857143
2008-08-21 12:00,16.905571428571427
2008-08-25 12:45,17.14428571428571
2008-08-27 13:15,16.699000000000012
2008-08-29 14:30,17.105714285714285
2008-09-02 15:15,16.93185714285713
2008-09-04 15:45,16.93957142857143
2008-09-08 18:15,16.782000000000004
2008-09-10 18:45,16.64228571428572
2008-09-15 10:15,16.728285714285718
2008-09-17 10:45,15.865857142857145
2008-09-19 11:30,15.704285714285717
2008-09-23 12:15,17.194285714285716
2008-09-25 13:15,16.625857142857136
2008-09-29 14:00,16.672571428571423
2008-10-01 14:45,16.572
2008-10-03 15:30,16.73471428571429
2008-10-07 17:45,14.307571428571423
2008-10-09 18:45,14.032714285714283
2008-10-14 12:15,13.999714285714285
2008-10-16 13:15,14.860571428571419
2008-10-20 14:45,13.20614285714286
2008-10-22 16:15,13.146000000000004
2008-10-24 18:45,10.53785714285714
2008-10-29 11:45,10.086142857142862
2008-10-31 13:15,12.208999999999996
2008-11-04 16:00,14.696571428571428
2008-11-06 17:30,14.382999999999996
2008-11-11 11:00,14.142428571428573
2008-11-13 12:30,13.696428571428577
2008-11-17 14:45,14.145142857142856
2008-11-19 16:15,13.479285714285714
2008-11-25 11:15,12.227142857142857
2008-11-27 12:45,13.992714285714287
2008-12-01 14:15,14.574000000000002
2008-12-03 15:45,14.440000000000001
2008-12-05 17:15,14.814428571428572
2008-12-09 19:15,16.110857142857142
2008-12-12 14:30,16.240571428571428
2008-12-16 16:00,16.019714285714286
2008-12-18 17:30,16.490571428571435
2008-12-23 11:00,15.86385714285714
2008-12-29 14:00,14.595714285714289
