datahora,Fechamento Atual
2008-01-02 18:00,18.965333333333334
2008-01-03 17:30,18.944333333333336
2008-01-04 17:00,18.588666666666665
2008-01-07 16:30,18.869999999999997
2008-01-08 16:00,19.045333333333325
2008-01-09 15:30,18.772333333333336
2008-01-10 15:15,19.001666666666658
2008-01-11 14:45,19.365999999999996
2008-01-14 14:15,19.09133333333333
2008-01-15 13:45,18.753333333333334
2008-01-16 13:15,18.15233333333333
2008-01-17 12:45,17.73166666666667
2008-01-18 12:15,17.516333333333332
2008-01-21 12:00,17.098333333333333
2008-01-22 11:30,16.691
2008-01-23 11:00,16.829666666666668
2008-01-23 19:00,16.45366666666667
2008-01-24 18:00,17.838
2008-01-28 18:45,17.752666666666663
2008-01-29 17:45,17.80833333333333
2008-01-30 17:15,17.622999999999998
2008-01-31 16:45,17.44366666666666
2008-02-01 16:15,17.085
2008-02-06 19:00,16.277666666666672
2008-02-07 18:00,16.007666666666672
2008-02-08 17:30,16.15233333333333
2008-02-11 17:00,16.405666666666672
2008-02-12 16:30,17.115666666666662
2008-02-13 16:00,17.699
2008-02-14 15:30,18.161000000000005
2008-02-15 15:00,17.539333333333335
2008-02-18 14:30,17.906333333333333
2008-02-19 14:00,18.29066666666667
2008-02-20 13:30,18.02333333333333
2008-02-21 13:00,18.22166666666667
2008-02-22 12:30,18.276000000000003
2008-02-25 12:00,18.27566666666667
2008-02-26 11:30,18.505999999999997
2008-02-27 11:00,18.976999999999997
2008-02-27 19:00,19.64699999999999
2008-02-28 18:00,19.534666666666663
2008-02-29 17:30,18.963
2008-03-03 17:00,18.789666666666665
2008-03-04 16:30,18.66866666666666
2008-03-05 16:00,18.83866666666667
2008-03-06 15:45,19.104333333333333
2008-03-07 15:15,18.574333333333332
2008-03-10 13:45,18.189
2008-03-11 12:45,18.158
2008-03-12 11:45,18.558
2008-03-13 10:45,18.413666666666664
2008-03-13 18:45,18.273333333333337
2008-03-14 17:45,18.19733333333333
2008-03-17 16:30,17.64766666666667
2008-03-18 15:30,17.73266666666667
2008-03-19 14:45,17.821
2008-03-20 13:45,17.282666666666668
2008-03-24 14:00,17.43133333333333
2008-03-25 13:00,17.53333333333334
2008-03-26 12:30,17.852333333333334
2008-03-27 11:30,17.62166666666667
2008-03-28 10:30,17.461666666666666
2008-03-28 18:30,17.12633333333333
2008-03-31 17:00,17.297999999999995
2008-04-01 16:15,17.903333333333332
2008-04-02 15:15,18.241333333333333
2008-04-03 14:15,18.054666666666666
2008-04-04 13:15,18.102666666666668
2008-04-07 12:15,18.111666666666665
2008-04-08 11:15,18.352999999999998
2008-04-09 10:15,18.526666666666667
2008-04-09 18:15,18.09466666666667
2008-04-10 16:45,18.017333333333333
2008-04-11 16:15,17.727333333333334
2008-04-14 15:45,17.522333333333332
2008-04-15 14:45,17.54133333333333
2008-04-16 14:15,17.884333333333338
2008-04-17 13:30,18.589
2008-04-18 12:30,19.171333333333333
2008-04-22 14:15,19.369999999999997
2008-04-23 13:45,19.128000000000004
2008-04-24 14:30,18.976333333333333
2008-04-25 13:45,19.058666666666667
2008-04-28 12:45,19.278666666666663
2008-04-29 12:00,19.604666666666667
2008-04-30 11:00,19.182333333333336
2008-05-02 11:15,20.182333333333325
2008-05-05 11:30,21.497999999999994
2008-05-06 10:30,21.72033333333333
2008-05-06 18:30,20.987000000000005
2008-05-07 17:00,20.67599999999999
2008-05-08 15:45,20.665333333333333
2008-05-09 14:45,20.46633333333333
2008-05-12 13:45,20.461666666666666
2008-05-13 12:45,20.582000000000004
2008-05-14 11:45,20.264333333333333
2008-05-15 10:45,20.185666666666666
2008-05-15 18:45,20.440666666666665
2008-05-16 17:45,20.66266666666667
2008-05-19 16:15,20.907666666666668
2008-05-20 15:15,20.767333333333333
2008-05-21 14:15,20.560666666666673
2008-05-23 14:30,20.16933333333333
2008-05-26 14:45,20.105666666666664
2008-05-27 13:45,20.15533333333333
2008-05-28 12:45,20.756999999999998
2008-05-29 11:45,21.32166666666667
2008-05-30 10:45,21.322000000000003
2008-05-30 18:45,21.80599999999999
2008-06-02 18:15,21.397333333333332
2008-06-03 16:45,20.85633333333333
2008-06-04 15:45,20.587666666666664
2008-06-05 14:45,20.685666666666666
2008-06-06 14:45,20.775666666666655
2008-06-09 13:45,20.476333333333333
2008-06-10 12:45,19.854333333333333
2008-06-11 11:45,19.336333333333336
2008-06-12 10:45,19.16533333333333
2008-06-13 10:45,19.64533333333334
2008-06-16 10:00,19.736
2008-06-17 16:30,20.285333333333334
2008-06-16 18:00,19.748
2008-06-18 15:45,19.951333333333334
2008-06-19 14:45,19.57100000000001
2008-06-20 14:15,19.395666666666667
2008-06-23 13:15,18.841666666666665
2008-06-24 12:15,18.634333333333334
2008-06-25 11:15,18.432333333333336
2008-06-26 10:15,18.75266666666666
2008-06-26 18:15,17.948666666666668
2008-06-27 16:45,17.839333333333336
2008-06-30 15:45,17.830333333333336
2008-07-01 14:45,17.679
2008-07-02 13:45,17.67833333333334
2008-07-03 12:45,17.571666666666662
2008-07-04 11:45,17.239666666666665
2008-07-07 11:00,17.10733333333333
2008-07-08 10:00,17.049666666666663
2008-07-10 10:15,16.981
2008-07-10 18:15,17.281999999999996
2008-07-11 16:45,17.191999999999997
2008-07-14 16:00,17.167666666666662
2008-07-15 15:00,16.805
2008-07-16 14:15,17.130000000000003
2008-07-17 13:15,18.141666666666662
2008-07-18 12:30,18.541666666666664
2008-07-21 12:00,18.816666666666663
2008-07-22 11:00,18.549999999999997
2008-07-23 10:00,18.653333333333332
2008-07-23 18:00,18.801333333333332
2008-07-24 16:45,18.361333333333334
2008-07-25 15:45,17.734
2008-07-28 14:45,17.67233333333333
2008-07-29 13:45,17.441
2008-07-30 13:15,17.903666666666663
2008-07-31 12:15,18.197666666666667
2008-08-01 11:15,18.202999999999996
2008-08-04 10:15,17.998
2008-08-04 18:15,17.493666666666662
2008-08-05 16:45,17.902666666666665
2008-08-06 15:45,18.310333333333336
2008-08-07 14:45,18.355000000000008
2008-08-08 13:45,18.200333333333333
2008-08-11 13:15,17.990666666666666
2008-08-12 12:15,17.66733333333333
2008-08-13 11:30,17.470000000000002
2008-08-14 10:45,17.236
2008-08-15 10:15,17.469999999999995
2008-08-15 18:45,17.17866666666667
2008-08-18 17:45,16.931333333333335
2008-08-19 16:15,16.645666666666664
2008-08-20 15:30,16.915333333333333
2008-08-21 14:30,17.064999999999994
2008-08-22 13:30,17.24133333333333
2008-08-25 12:45,17.114666666666665
2008-08-26 11:45,16.816000000000006
2008-08-27 10:45,16.585666666666665
2008-08-28 10:00,16.803
2008-08-28 18:30,17.259
2008-08-29 17:00,17.09133333333333
